alpha,Lambda,sigma,Kappa,Kappa_,A,B,m1,m2,E0,E1,E2,E3
0.6,0.2,-3.0,0.5,1.8,1.65,0.24,6.0,3.0,8.362119625077648,8.971073349657857,9.350091778740804,9.677352603126895
0.6,0.2,-3.0,0.5,1.8,1.7,0.2,6.0,3.0,8.367545996949197,8.972369563921609,9.350957652012687,9.67811425514161
0.6,0.2,-3.0,0.5,1.8,1.7,0.22,6.0,3.0,8.365863843943185,8.971978648733053,9.350692234125727,9.677880179616947
0.6,0.2,-3.0,0.5,1.8,1.7,0.24,6.0,3.0,8.36410392153927,8.971559206573044,9.350411826828264,9.677633430218476
0.6,0.2,-3.0,0.5,1.85,1.6,0.2,6.0,3.0,8.362864724192239,8.971233211524579,9.350196557015359,9.67744560470179
0.6,0.2,-3.0,0.5,1.85,1.6,0.22,6.0,3.0,8.36095624665992,8.970765053338486,9.349888654417835,9.67717547500454
0.6,0.2,-3.0,0.5,1.85,1.6,0.24,6.0,3.0,8.358962782295402,8.970263069984137,9.349562563288856,9.676890308911021
0.6,0.2,-3.0,0.5,1.85,1.65,0.2,6.0,3.0,8.364886029520264,8.971715720477693,9.350518619989911,9.677728987628921
0.6,0.2,-3.0,0.5,1.85,1.65,0.22,6.0,3.0,8.36306929012163,8.971282667096302,9.350229331005137,9.67747440542345
0.6,0.2,-3.0,0.5,1.85,1.65,0.24,6.0,3.0,8.361170013771227,8.970818098286134,9.349923342480915,9.677205866245055
0.6,0.2,-3.0,0.5,1.85,1.7,0.2,6.0,3.0,8.366752384577264,8.972149162919155,9.350812839863028,9.67798850243544
0.6,0.2,-3.0,0.5,1.85,1.7,0.22,6.0,3.0,8.365022060106241,8.971747701702022,9.35054015983515,9.677747967907676
0.6,0.2,-3.0,0.5,1.85,1.7,0.24,6.0,3.0,8.363211562006876,8.971316979674231,9.35025209983012,9.677494419082384
0.6,0.2,-3.0,0.5,1.9,1.6,0.2,6.0,3.0,8.361962063675627,8.970988860391838,9.350035392359825,9.677305295868317
0.6,0.2,-3.0,0.5,1.9,1.6,0.22,6.0,3.0,8.359999928145585,8.97050850826326,9.349719345206895,9.677027939253
0.6,0.2,-3.0,0.5,1.9,1.6,0.24,6.0,3.0,8.357950172485358,8.969993488920815,9.349384655167771,9.676735158373797
0.6,0.2,-3.0,0.5,1.9,1.65,0.2,6.0,3.0,8.364039961711637,8.971483978619368,9.350366000454395,9.677596273499065
0.6,0.2,-3.0,0.5,1.9,1.65,0.22,6.0,3.0,8.362172367979976,8.971039606348524,9.350069034717261,9.67733486785505
0.6,0.2,-3.0,0.5,1.9,1.65,0.24,6.0,3.0,8.360219716612159,8.970562933005766,9.349754949603293,9.677059142920232
0.6,0.2,-3.0,0.5,1.9,1.7,0.2,6.0,3.0,8.36595836477843,8.971928788390935,9.35066804926819,9.677862754145997
0.6,0.2,-3.0,0.5,1.9,1.7,0.22,6.0,3.0,8.364179792418673,8.971516797216038,9.35038811273687,9.677615762905905
0.6,0.2,-3.0,0.5,1.9,1.7,0.24,6.0,3.0,8.36231862933042,8.971074814466112,9.35009240697923,9.677355417549432
0.6,0.2,-3.0,0.6,1.8,1.6,0.2,6.0,3.0,8.22228461657568,8.904392443995816,9.301023857594513,9.634187819992837
0.6,0.2,-3.0,0.6,1.8,1.6,0.22,6.0,3.0,8.220148346546326,8.903965271974188,9.300735821613882,9.633927771747576
0.6,0.2,-3.0,0.6,1.8,1.6,0.24,6.0,3.0,8.217908385295546,8.903506396725408,9.30043155886607,9.63365370961764
0.6,0.2,-3.0,0.6,1.8,1.65,0.2,6.0,3.0,8.224538055333484,8.904832257573762,9.301326031429715,9.634461077714432
0.6,0.2,-3.0,0.6,1.8,1.65,0.22,6.0,3.0,8.222513109146833,8.904437537872468,9.301054564145879,9.634215570799054
0.6,0.2,-3.0,0.6,1.8,1.65,0.24,6.0,3.0,8.220388033547533,8.90401370570555,9.300768233202223,9.633957007548426
0.6,0.2,-3.0,0.6,1.8,1.7,0.2,6.0,3.0,8.226610045765408,8.905227345076764,9.301602962874824,9.634711710031866
0.6,0.2,-3.0,0.6,1.8,1.7,0.22,6.0,3.0,8.224689360716566,8.904861403307532,9.301346276165338,9.634479395954951
0.6,0.2,-3.0,0.6,1.8,1.7,0.24,6.0,3.0,8.222671964714827,8.904468821579481,9.30107590229268,9.634234857678805
0.6,0.2,-3.0,0.6,1.85,1.6,0.2,6.0,3.0,8.221299999889972,8.904145417579828,9.300863587664109,9.634046203738265
0.6,0.2,-3.0,0.6,1.85,1.6,0.22,6.0,3.0,8.219102563732115,8.903706761196132,9.30056768058494,9.633779008082378
0.6,0.2,-3.0,0.6,1.85,1.6,0.24,6.0,3.0,8.216798243122584,8.903235596118641,9.300255128143995,9.633497426943515
0.6,0.2,-3.0,0.6,1.85,1.65,0.2,6.0,3.0,8.223617743882949,8.904597103605832,9.301174042296624,9.634326984100909
0.6,0.2,-3.0,0.6,1.85,1.65,0.22,6.0,3.0,8.221535022745126,8.90419172640923,9.300895134633127,9.634074717964054
0.6,0.2,-3.0,0.6,1.85,1.65,0.24,6.0,3.0,8.219349123723468,8.90375649485938,9.300600976753453,9.633809046824084
0.6,0.2,-3.0,0.6,1.85,1.7,0.2,6.0,3.0,8.225748675956835,8.905002901538278,9.30145858231394,9.634584525913732
0.6,0.2,-3.0,0.6,1.85,1.7,0.22,6.0,3.0,8.223773359332597,8.904627037942468,9.30119484263562,9.634345807043326
0.6,0.2,-3.0,0.6,1.85,1.7,0.24,6.0,3.0,8.221698417045019,8.904223853289496,9.300917056935718,9.634094535497162
0.6,0.2,-3.0,0.6,1.9,1.6,0.2,6.0,3.0,8.220314875766835,8.90389841165268,9.300703340037765,9.633904605217115
0.6,0.2,-3.0,0.6,1.9,1.6,0.22,6.0,3.0,8.218056177343085,8.903448290248596,9.300399568400042,9.63363026616397
0.6,0.2,-3.0,0.6,1.9,1.6,0.24,6.0,3.0,8.215687384831242,8.90296485857775,9.300078734431304,9.633341170937552
0.6,0.2,-3.0,0.6,1.9,1.65,0.2,6.0,3.0,8.222697015116205,8.904361952731753,9.301022069785796,9.634192904625317
0.6,0.2,-3.0,0.6,1.9,1.65,0.22,6.0,3.0,8.220556438562616,8.903945933530101,9.300735726793407,9.633933882469456
0.6,0.2,-3.0,0.6,1.9,1.65,0.24,6.0,3.0,8.218309621646045,8.903499321535987,9.30043374835635,9.633661107365226
0.6,0.2,-3.0,0.6,1.9,1.7,0.2,6.0,3.0,8.224886961974692,8.904778447828079,9.301314214151528,9.634457353131795
0.6,0.2,-3.0,0.6,1.9,1.7,0.22,6.0,3.0,8.222856946282647,8.904392674614117,9.301043425388796,9.63421223205012
0.6,0.2,-3.0,0.6,1.9,1.7,0.24,6.0,3.0,8.220724378238073,8.9039789022781,9.300758232820506,9.633954230386461
0.8,0.1,-3.0,0.4,1.8,1.6,0.2,6.0,3.0,8.169020133371568,8.557032103565009,8.797509532511917,8.994567605582397
0.8,0.1,-3.0,0.4,1.8,1.6,0.22,6.0,3.0,8.167729995902567,8.556634577895196,8.797254752461841,8.994352748873828
0.8,0.1,-3.0,0.4,1.8,1.6,0.24,6.0,3.0,8.166391872482889,8.556212917574067,8.796983723223315,8.994124751465854
0.8,0.1,-3.0,0.4,1.8,1.65,0.2,6.0,3.0,8.170396949098299,8.557445903745315,8.797774343028143,8.994791662250298
0.8,0.1,-3.0,0.4,1.8,1.65,0.22,6.0,3.0,8.16915897390352,8.557074331514917,8.797536567830491,8.994590442104593
0.8,0.1,-3.0,0.4,1.8,1.65,0.24,6.0,3.0,8.167874050400604,8.556679414971104,8.797283519529673,8.994376979191994
0.8,0.1,-3.0,0.4,1.8,1.7,0.2,6.0,3.0,8.171678460972677,8.55782077103361,8.798014305831401,8.994995529537585
0.8,0.1,-3.0,0.4,1.8,1.7,0.22,6.0,3.0,8.170490011382457,8.55747346762068,8.797791979312205,8.994806616411427
0.8,0.1,-3.0,0.4,1.8,1.7,0.24,6.0,3.0,8.16925559993258,8.557103655094378,8.797555339109307,8.994606302784502
0.8,0.1,-3.0,0.4,1.85,1.6,0.2,6.0,3.0,8.168307312754095,8.556843162986471,8.797383647024988,8.994459546159728
0.8,0.1,-3.0,0.4,1.85,1.6,0.22,6.0,3.0,8.166978725408677,8.556435045646698,8.797122056114302,8.994238975914206
0.8,0.1,-3.0,0.4,1.85,1.6,0.24,6.0,3.0,8.16560045869065,8.556002155083505,8.796843798615377,8.994004936626167
0.8,0.1,-3.0,0.4,1.85,1.65,0.2,6.0,3.0,8.16972489746454,8.557267996691362,8.797655555217691,8.99468958256376
0.8,0.1,-3.0,0.4,1.85,1.65,0.22,6.0,3.0,8.168450276685617,8.55688651644399,8.797411406055664,8.994482991131001
0.8,0.1,-3.0,0.4,1.85,1.65,0.24,6.0,3.0,8.167127085336723,8.556481077090977,8.797151591377668,8.994263849587883
0.8,0.1,-3.0,0.4,1.85,1.7,0.2,6.0,3.0,8.171044121298522,8.557652870384839,8.7979019681366,8.994898910564922
0.8,0.1,-3.0,0.4,1.85,1.7,0.22,6.0,3.0,8.169820705863332,8.557296295930882,8.797673664938168,8.994704936634172
0.8,0.1,-3.0,0.4,1.85,1.7,0.24,6.0,3.0,8.16854977076133,8.556916621642303,8.79743067994339,8.99449927453463
0.8,0.1,-3.0,0.4,1.9,1.6,0.2,6.0,3.0,8.16759361169091,8.55665437957891,8.797257838615293,8.994351572204211
0.8,0.1,-3.0,0.4,1.9,1.6,0.22,6.0,3.0,8.166226435144791,8.556235695167711,8.796989450885352,8.99412530160535
0.8,0.1,-3.0,0.4,1.9,1.6,0.24,6.0,3.0,8.164807866357254,8.555791600973217,8.796703981027377,8.99388523552821
0.8,0.1,-3.0,0.4,1.9,1.65,0.2,6.0,3.0,8.169052099817318,8.557090221880566,8.797536830926179,8.994587575710812
0.8,0.1,-3.0,0.4,1.9,1.65,0.22,6.0,3.0,8.167740713234807,8.556698855965411,8.797286319923595,8.994375624286164
0.8,0.1,-3.0,0.4,1.9,1.65,0.24,6.0,3.0,8.166379116718579,8.55628291817929,8.79701975271318,8.994150817098152
0.8,0.1,-3.0,0.4,1.9,1.7,0.2,6.0,3.0,8.17040914810648,8.55748508016342,8.797789682679788,8.994802353950675
0.8,0.1,-3.0,0.4,1.9,1.7,0.22,6.0,3.0,8.169150662902952,8.557119254853117,8.797555413220525,8.9946033288872
0.8,0.1,-3.0,0.4,1.9,1.7,0.24,6.0,3.0,8.167843085160536,8.55672974099624,8.797306095430566,8.994392329487338
0.8,0.1,-3.0,0.5,1.8,1.6,0.2,6.0,3.0,8.05328006850691,8.503661056855243,8.757840849295206,8.96037705882687
0.8,0.1,-3.0,0.5,1.8,1.6,0.22,6.0,3.0,8.051675519097472,8.503280923988754,8.757602052660195,8.960185922969652
0.8,0.1,-3.0,0.5,1.8,1.6,0.24,6.0,3.0,8.050002959170259,8.502874946995272,8.757347659906532,8.959983244683329
0.8,0.1,-3.0,0.5,1.8,1.65,0.2,6.0,3.0,8.054983366449004,8.50405400965769,8.758088859247396,8.96057663928222
0.8,0.1,-3.0,0.5,1.8,1.65,0.22,6.0,3.0,8.053452262015405,8.503701286203157,8.757866175054735,8.960397386476263
0.8,0.1,-3.0,0.5,1.8,1.65,0.24,6.0,3.0,8.051855077099763,8.503323927100265,8.757629029120766,8.960207469442233
0.8,0.1,-3.0,0.5,1.8,1.7,0.2,6.0,3.0,8.056560015519223,8.504407557175458,8.75831360825363,8.96075857255337
0.8,0.1,-3.0,0.5,1.8,1.7,0.22,6.0,3.0,8.055098149597262,8.504080084693872,8.758105374687378,8.960589972332361
0.8,0.1,-3.0,0.5,1.8,1.7,0.24,6.0,3.0,8.053572043788215,8.503729204753947,8.757883758242336,8.960411506346658
0.8,0.1,-3.0,0.5,1.85,1.6,0.2,6.0,3.0,8.052462305228705,8.503474773108048,8.757718151994522,8.960277774216065
0.8,0.1,-3.0,0.5,1.85,1.6,0.22,6.0,3.0,8.050810701250278,8.503084574599248,8.75747297069266,8.960081530699238
0.8,0.1,-3.0,0.5,1.85,1.6,0.24,6.0,3.0,8.049088826655762,8.502667868098372,8.757211799548442,8.959873457136542
0.8,0.1,-3.0,0.5,1.85,1.65,0.2,6.0,3.0,8.054215291247347,8.503878154548891,8.757972817098917,8.960482708667312
0.8,0.1,-3.0,0.5,1.85,1.65,0.22,6.0,3.0,8.0526395340076,8.50351606893736,8.757744156194033,8.960298646210742
0.8,0.1,-3.0,0.5,1.85,1.65,0.24,6.0,3.0,8.050995537143447,8.503128715403273,8.757500667326592,8.960103651989797
0.8,0.1,-3.0,0.5,1.85,1.7,0.2,6.0,3.0,8.05583770300187,8.504241109244951,8.758203619702462,8.960669540965345
0.8,0.1,-3.0,0.5,1.85,1.7,0.22,6.0,3.0,8.054333413376051,8.503904922551296,8.757989776632774,8.960496400148632
0.8,0.1,-3.0,0.5,1.85,1.7,0.24,6.0,3.0,8.052762816806736,8.503544727759175,8.757762210561648,8.960313144320173
0.8,0.1,-3.0,0.5,1.9,1.6,0.2,6.0,3.0,8.051643763173704,8.503288614408657,8.757595515604892,8.960178552757405
0.8,0.1,-3.0,0.5,1.9,1.6,0.22,6.0,3.0,8.049944973437377,8.502888376196134,8.75734396245918,8.95997721188784
0.8,0.1,-3.0,0.5,1.9,1.6,0.24,6.0,3.0,8.04817363333349,8.502460969112098,8.757076027815916,8.959763755031192
0.8,0.1,-3.0,0.5,1.9,1.65,0.2,6.0,3.0,8.053446562643712,8.503702399027297,8.757856823812265,8.960388831486636
0.8,0.1,-3.0,0.5,1.9,1.65,0.22,6.0,3.0,8.051826040537433,8.503330974046166,8.757622196953774,8.960199968059467
0.8,0.1,-3.0,0.5,1.9,1.65,0.24,6.0,3.0,8.050135102550053,8.502933651699607,8.757372377760165,8.959999906784947
0.8,0.1,-3.0,0.5,1.9,1.7,0.2,6.0,3.0,8.055114840939098,8.504074739354188,8.758093670275228,8.960580554885409
0.8,0.1,-3.0,0.5,1.9,1.7,0.22,6.0,3.0,8.05356803170283,8.503729858360327,8.757874226685498,8.960402880788452
0.8,0.1,-3.0,0.5,1.9,1.7,0.24,6.0,3.0,8.051952833538776,8.50336037129238,8.757640721612738,8.96021484369271
0.8,0.1,-3.0,0.6,1.8,1.6,0.2,6.0,3.0,7.922308750143739,8.447959572404178,8.717345418942806,8.926842516727046
0.8,0.1,-3.0,0.6,1.8,1.6,0.22,6.0,3.0,7.920384219097767,8.447605427222156,8.717123861219662,8.926670798646485
0.8,0.1,-3.0,0.6,1.8,1.6,0.24,6.0,3.0,7.918369402596861,8.447225026827915,8.71688803609194,8.926489112773737
0.8,0.1,-3.0,0.6,1.8,1.65,0.2,6.0,3.0,7.924342348832931,8.44832364348907,8.717575927979611,8.927022313658153
0.8,0.1,-3.0,0.6,1.8,1.65,0.22,6.0,3.0,7.922514780984797,8.447996937713166,8.717368934980039,8.92686080474716
0.8,0.1,-3.0,0.6,1.8,1.65,0.24,6.0,3.0,7.920599998352018,8.447645588832842,8.717148877549977,8.92669013601312
0.8,0.1,-3.0,0.6,1.8,1.7,0.2,6.0,3.0,7.926215732175461,8.448649557723424,8.71778537688207,8.927186733043577
0.8,0.1,-3.0,0.6,1.8,1.7,0.22,6.0,3.0,7.924479032133725,8.448347732065395,8.717591298363622,8.927034345391828
0.8,0.1,-3.0,0.6,1.8,1.7,0.24,6.0,3.0,7.92265804242049,8.448022856037033,8.717385264326575,8.926873510981425
0.8,0.1,-3.0,0.6,1.85,1.6,0.2,6.0,3.0,7.921391134548651,8.447773673565038,8.717225372587908,8.926749870259505
0.8,0.1,-3.0,0.6,1.85,1.6,0.22,6.0,3.0,7.919410906393681,8.447410148159419,8.716997863143582,8.926573525988916
0.8,0.1,-3.0,0.6,1.85,1.6,0.24,6.0,3.0,7.917337525712097,8.447019704239375,8.716755729021001,8.926386963910137
0.8,0.1,-3.0,0.6,1.85,1.65,0.2,6.0,3.0,7.923483339511717,8.448147422066944,8.71746209985047,8.926934528916348
0.8,0.1,-3.0,0.6,1.85,1.65,0.22,6.0,3.0,7.921603114383478,8.447812030409182,8.717249521765675,8.92676865196207
0.8,0.1,-3.0,0.6,1.85,1.65,0.24,6.0,3.0,7.919632942063592,8.447451372006054,8.71702355028554,8.926593383469037
0.8,0.1,-3.0,0.6,1.85,1.7,0.2,6.0,3.0,7.925410496629482,8.448482032943073,8.717677222383713,8.927103409676123
0.8,0.1,-3.0,0.6,1.85,1.7,0.22,6.0,3.0,7.923623953045346,8.448172152284876,8.717477885828115,8.926946886629633
0.8,0.1,-3.0,0.6,1.85,1.7,0.24,6.0,3.0,7.921750510858293,8.447838636725264,8.717266290923146,8.926781701311578
0.8,0.1,-3.0,0.6,1.9,1.6,0.2,6.0,3.0,7.920472860825873,8.447587848704883,8.717105367530209,8.926657265595846
0.8,0.1,-3.0,0.6,1.9,1.6,0.22,6.0,3.0,7.918436818046005,8.447214966493442,8.716871916636617,8.92647630240185
0.8,0.1,-3.0,0.6,1.9,1.6,0.24,6.0,3.0,7.916304736863219,8.44681450592539,8.716623485784948,8.92628487273176
0.8,0.1,-3.0,0.6,1.9,1.65,0.2,6.0,3.0,7.92262378331264,8.447971252370042,8.717348303663199,8.926846779261892
0.8,0.1,-3.0,0.6,1.9,1.65,0.22,6.0,3.0,7.920690801520849,8.447627194711503,8.717130148831355,8.926676540255496
0.8,0.1,-3.0,0.6,1.9,1.65,0.24,6.0,3.0,7.918665123915666,8.447257249839032,8.716898273368804,8.926496679136758
0.8,0.1,-3.0,0.6,1.9,1.7,0.2,6.0,3.0,7.924604805444593,8.44831454172978,8.717569092526812,8.927020116021213
0.8,0.1,-3.0,0.6,1.9,1.7,0.22,6.0,3.0,7.922768334094494,8.447996622827958,8.717364504659757,8.926859462534324
0.8,0.1,-3.0,0.6,1.9,1.7,0.24,6.0,3.0,7.920842341205818,8.447654487385488,8.717147357101673,8.926689932220683
0.8,0.15,-3.0,0.4,1.8,1.6,0.2,6.0,3.0,8.232053376588565,8.70329572843969,9.008193492603624,9.265304842329334
0.8,0.15,-3.0,0.4,1.8,1.6,0.22,6.0,3.0,8.23060846563555,8.70284909099862,9.007903280651854,9.265097463246043
0.8,0.15,-3.0,0.4,1.8,1.6,0.24,6.0,3.0,8.22910793106572,8.702373072869571,9.007594810300386,9.264877886209012
0.8,0.15,-3.0,0.4,1.8,1.65,0.2,6.0,3.0,8.233593172218418,8.703758475494167,9.008495638840785,9.265521714537531
0.8,0.15,-3.0,0.4,1.8,1.65,0.22,6.0,3.0,8.232208758895034,8.70334305215441,9.00822431104125,9.265326915644529
0.8,0.15,-3.0,0.4,1.8,1.65,0.24,6.0,3.0,8.230769893816626,8.7028995710381,9.007936032461663,9.265120825539341
0.8,0.15,-3.0,0.4,1.8,1.7,0.2,6.0,3.0,8.235024121360516,8.704175843939064,9.008770142560232,9.265719700267468
0.8,0.15,-3.0,0.4,1.8,1.7,0.22,6.0,3.0,8.23369716278845,8.703789222715761,9.008515787468593,9.265536214796063
0.8,0.15,-3.0,0.4,1.8,1.7,0.24,6.0,3.0,8.232316883488899,8.703375900690471,9.0082457123347,9.265342250155323
0.8,0.15,-3.0,0.4,1.85,1.6,0.2,6.0,3.0,8.231283363151707,8.70307666583302,9.008045470007671,9.26519799110091
0.8,0.15,-3.0,0.4,1.85,1.6,0.22,6.0,3.0,8.229795952295346,8.702618094810955,9.007747453886664,9.264984972213222
0.8,0.15,-3.0,0.4,1.85,1.6,0.24,6.0,3.0,8.22825102825292,8.702129373848974,9.007430712203947,9.264759438492117
0.8,0.15,-3.0,0.4,1.85,1.65,0.2,6.0,3.0,8.232868197429198,8.703551796506456,9.008355766083683,9.265420775948005
0.8,0.15,-3.0,0.4,1.85,1.65,0.22,6.0,3.0,8.231443301961567,8.703125254986064,9.008077118534313,9.265220665521673
0.8,0.15,-3.0,0.4,1.85,1.65,0.24,6.0,3.0,8.229962140339868,8.702669922818036,9.0077810853155,9.265008969172685
0.8,0.15,-3.0,0.4,1.85,1.7,0.2,6.0,3.0,8.23434077891593,8.70398035557729,9.008637697119962,9.265624172359784
0.8,0.15,-3.0,0.4,1.85,1.7,0.22,6.0,3.0,8.232975220617933,8.703583367385988,9.008376459117798,9.265435672061347
0.8,0.15,-3.0,0.4,1.85,1.7,0.24,6.0,3.0,8.23155459569345,8.703158982018328,9.008099096423045,9.265236417715581
0.8,0.15,-3.0,0.4,1.9,1.6,0.2,6.0,3.0,8.23051259257557,8.702857732322522,9.007897516584716,9.265091169504705
0.8,0.15,-3.0,0.4,1.9,1.6,0.22,6.0,3.0,8.22898255606662,8.702387253050652,9.007591709673017,9.264872516961308
0.8,0.15,-3.0,0.4,1.9,1.6,0.24,6.0,3.0,8.22739309834225,8.701885857295265,9.007266712152768,9.26464103382942
0.8,0.15,-3.0,0.4,1.9,1.65,0.2,6.0,3.0,8.232142586001899,8.703345221578475,9.008215949881437,9.265319861310633
0.8,0.15,-3.0,0.4,1.9,1.65,0.22,6.0,3.0,8.230677100669865,8.702907584293245,9.007929993850803,9.265114444418215
0.8,0.15,-3.0,0.4,1.9,1.65,0.24,6.0,3.0,8.229153518651085,8.702440426111382,9.007626219151488,9.26489714786285
0.8,0.15,-3.0,0.4,1.9,1.7,0.2,6.0,3.0,8.233656899926972,8.703784949950895,9.008505297984685,9.26552866388254
0.8,0.15,-3.0,0.4,1.9,1.7,0.22,6.0,3.0,8.232252649461975,8.70337761450168,9.008237186529614,9.265335152928744
0.8,0.15,-3.0,0.4,1.9,1.7,0.24,6.0,3.0,8.230791572350155,8.702942188010356,9.007952547405932,9.265130613876151
0.8,0.15,-3.0,0.5,1.8,1.6,0.2,6.0,3.0,8.10990642138445,8.643556787865009,8.963346892653272,9.230019954541472
0.8,0.15,-3.0,0.5,1.8,1.6,0.22,6.0,3.0,8.108167108711134,8.643132382062532,8.96307381827845,9.229818631662175
0.8,0.15,-3.0,0.5,1.8,1.6,0.24,6.0,3.0,8.106352294662045,8.642677785248114,8.96278374860642,9.229605758906507
0.8,0.15,-3.0,0.5,1.8,1.65,0.2,6.0,3.0,8.111750731791302,8.643994395705855,8.963631564195621,9.230230842841829
0.8,0.15,-3.0,0.5,1.8,1.65,0.22,6.0,3.0,8.110092969886935,8.643601637305407,8.963375908193365,9.230041401473427
0.8,0.15,-3.0,0.5,1.8,1.65,0.24,6.0,3.0,8.108361833997476,8.643180452092714,8.963104624414663,9.229841297159403
0.8,0.15,-3.0,0.5,1.8,1.7,0.2,6.0,3.0,8.113455818165209,8.644387371750806,8.963890694316577,9.230423726677003
0.8,0.15,-3.0,0.5,1.8,1.7,0.22,6.0,3.0,8.111874935959237,8.644023399649146,8.963650565912483,9.230244957208498
0.8,0.15,-3.0,0.5,1.8,1.7,0.24,6.0,3.0,8.110222724541142,8.643632755226061,8.963396059882127,9.230056303041913
0.8,0.15,-3.0,0.5,1.85,1.6,0.2,6.0,3.0,8.109042436825183,8.643338835224933,8.963202440070692,9.229913459893211
0.8,0.15,-3.0,0.5,1.85,1.6,0.22,6.0,3.0,8.107252582896827,8.642903122028974,8.96292199994028,9.229706630897567
0.8,0.15,-3.0,0.5,1.85,1.6,0.24,6.0,3.0,8.105384782552163,8.6424364436875,8.962624132909012,9.229487950348659
0.8,0.15,-3.0,0.5,1.85,1.65,0.2,6.0,3.0,8.110940093349827,8.643788135342074,8.963494817032046,9.23013012946461
0.8,0.15,-3.0,0.5,1.85,1.65,0.22,6.0,3.0,8.109234392516525,8.643384881351038,8.96323223973225,9.229935494146307
0.8,0.15,-3.0,0.5,1.85,1.65,0.24,6.0,3.0,8.107452978068487,8.642952471334967,8.962953635782004,9.229729915642036
0.8,0.15,-3.0,0.5,1.85,1.7,0.2,6.0,3.0,8.112694283698247,8.644191644132334,8.963760985369154,9.230328312523477
0.8,0.15,-3.0,0.5,1.85,1.7,0.22,6.0,3.0,8.111067881268164,8.64381791554261,8.96351433407029,9.230144631241293
0.8,0.15,-3.0,0.5,1.85,1.7,0.24,6.0,3.0,8.109367906641692,8.643416829778934,8.963252936172067,9.229950803876108
0.8,0.15,-3.0,0.5,1.9,1.6,0.2,6.0,3.0,8.108177781171166,8.643120976934789,8.96305803863683,9.229806980393818
0.8,0.15,-3.0,0.5,1.9,1.6,0.22,6.0,3.0,8.106337268327504,8.642673981446919,8.962770243999278,9.229594649619935
0.8,0.15,-3.0,0.5,1.9,1.6,0.24,6.0,3.0,8.104416345637826,8.642195250156119,8.962464592946457,9.229370166585822
0.8,0.15,-3.0,0.5,1.9,1.65,0.2,6.0,3.0,8.110128895575686,8.64358194526327,8.96335811067631,9.230029427379867
0.8,0.15,-3.0,0.5,1.9,1.65,0.22,6.0,3.0,8.108375155953954,8.643168217191404,8.963088621300685,9.229829601544711
0.8,0.15,-3.0,0.5,1.9,1.65,0.24,6.0,3.0,8.106543347166307,8.642724607105293,8.962802708213191,9.229618553091338
0.8,0.15,-3.0,0.5,1.9,1.7,0.2,6.0,3.0,8.111932281876465,8.643995966970284,8.963631309057199,9.230232906714733
0.8,0.15,-3.0,0.5,1.9,1.7,0.22,6.0,3.0,8.110260274305748,8.643612500197232,8.963378142396474,9.230044316331934
0.8,0.15,-3.0,0.5,1.9,1.7,0.24,6.0,3.0,8.108512437748502,8.64320099436516,8.96310986172277,9.229845319145264
0.8,0.15,-3.0,0.6,1.8,1.6,0.2,6.0,3.0,7.973309126895807,8.581518086686453,8.91784607460888,9.193892223102198
0.8,0.15,-3.0,0.6,1.8,1.6,0.22,6.0,3.0,7.971271370088849,8.581122402306963,8.91758896501881,9.193694151753652
0.8,0.15,-3.0,0.6,1.8,1.6,0.24,6.0,3.0,7.969136337484192,8.580697056094738,8.91731648845077,9.193485156071832
0.8,0.15,-3.0,0.6,1.8,1.65,0.2,6.0,3.0,7.975460469891728,8.581924860304495,8.918114903366824,9.194100174030911
0.8,0.15,-3.0,0.6,1.8,1.65,0.22,6.0,3.0,7.973527179052353,8.581559828567412,8.917873434873641,9.193913348902539
0.8,0.15,-3.0,0.6,1.8,1.65,0.24,6.0,3.0,7.971499925439549,8.581167284712892,8.917617937939955,9.193716430309838
0.8,0.15,-3.0,0.6,1.8,1.7,0.2,6.0,3.0,7.97744040297469,8.582289358119427,8.918360480500557,9.194290812281837
0.8,0.15,-3.0,0.6,1.8,1.7,0.22,6.0,3.0,7.9756049917863985,8.581951783966238,8.918132881262911,9.194114109603918
0.8,0.15,-3.0,0.6,1.8,1.7,0.24,6.0,3.0,7.973678787500635,8.581588782803399,8.917892442033622,9.193928030285374
0.8,0.15,-3.0,0.6,1.85,1.6,0.2,6.0,3.0,7.972355157094703,8.581299055892417,8.917704120444236,9.193784509485948
0.8,0.15,-3.0,0.6,1.85,1.6,0.22,6.0,3.0,7.97025878851625,8.58089280701845,8.917440037086765,9.19358099371598
0.8,0.15,-3.0,0.6,1.85,1.6,0.24,6.0,3.0,7.968062108011731,8.580456145044865,8.917160196783433,9.193366266122892
0.8,0.15,-3.0,0.6,1.85,1.65,0.2,6.0,3.0,7.97456814861469,8.581716732617028,8.91798026688091,9.193998188142784
0.8,0.15,-3.0,0.6,1.85,1.65,0.22,6.0,3.0,7.9725794683097435,8.581341914552413,8.917732224263455,9.193806216637185
0.8,0.15,-3.0,0.6,1.85,1.65,0.24,6.0,3.0,7.9704939286551415,8.580938885839622,8.917469794632053,9.19360388407319
0.8,0.15,-3.0,0.6,1.85,1.7,0.2,6.0,3.0,7.976604619047413,8.582091041087287,8.918232551367245,9.194194086844266
0.8,0.15,-3.0,0.6,1.85,1.7,0.22,6.0,3.0,7.9747168037009075,8.581744379576612,8.917998735079504,9.19401250795482
0.8,0.15,-3.0,0.6,1.85,1.7,0.24,6.0,3.0,7.972735427161689,8.581371643710613,8.9177517481326,9.193821302102162
